ansible;2;0.001374421;0.00272473;0.004099151;0.074363426;0.205661651;0.140002894;0.001374421;0.004099151;0.00272473;0.008234471;0.008957851;0.009681231;0.08012635;0.210681906;0.145404128;0.008234471;0.009681231;0.008957851;0.020459587;0.021182967;0.021906346;0.087565104;0.218096547;0.152828414;0.020459587;0.021906346;0.021182967;0.001374421;0.00272473;0.004099151;0.074363426;0.205661651;0.140002894;0.001374421;0.004099151;0.00272473;0.020459587;0.021182967;0.021906346;0.087565104;0.218096547;0.152828414;0.020459587;0.021906346;0.021182967;57;341.5;848.5;57;848.5;57;341.5;848.5;57;848.5;14592;14592;14592;14592;14592;1;3;4;1;4
ansible;3;0.019004545;0.019227342;0.019472418;0.019004545;0.019472418;0.019227342;0.019004545;0.019472418;0.019227342;0.037819713;0.03802023;0.038220747;0.037819713;0.038220747;0.03802023;0.037819713;0.038220747;0.03802023;0.03866634;0.038844577;0.039022814;0.03866634;0.039022814;0.038844577;0.03866634;0.039022814;0.038844577;0.019004545;0.019227342;0.019472418;0.019004545;0.019472418;0.019227342;0.019004545;0.019472418;0.019227342;0.03866634;0.038844577;0.039022814;0.03866634;0.039022814;0.038844577;0.03866634;0.039022814;0.038844577;853;1697.5;1735.5;853;1735.5;853;1697.5;1735.5;853;1735.5;853;1697.5;1735.5;853;1735.5;1;3;4;1;4
ansible;4;0.007895675;0.008328664;0.008787122;0.248688299;0.669595707;0.459129268;0.007895675;0.008787122;0.008328664;0.021140034;0.021573022;0.022031481;0.253103085;0.674010494;0.463544054;0.021140034;0.022031481;0.021573022;0.022821048;0.023254037;0.023712496;0.253663423;0.674570832;0.464104393;0.022821048;0.023712496;0.023254037;0.007870205;0.008328664;0.008812592;0.248679809;0.669604197;0.459129268;0.007870205;0.008812592;0.008328664;0.022821048;0.023254037;0.023712496;0.253663423;0.674570832;0.464104393;0.022821048;0.023712496;0.023254037;310;830;896;309;896;14491;14491;14491;14491;14491;14491;14491;14491;14491;14491;2;3;4;1;4
ansible;5;0.005006769;0.005211127;0.00544103;0.005006769;0.00544103;0.005211127;0.005006769;0.00544103;0.005211127;0.012989501;0.013270493;0.013551485;0.012989501;0.013551485;0.013270493;0.012989501;0.013551485;0.013270493;0.021840754;0.022045112;0.022275015;0.021840754;0.022275015;0.022045112;0.021840754;0.022275015;0.022045112;0.005006769;0.005211127;0.00544103;0.005006769;0.00544103;0.005211127;0.005006769;0.00544103;0.005211127;0.021840754;0.022045112;0.022275015;0.021840754;0.022275015;0.022045112;0.021840754;0.022275015;0.022045112;196;508.5;855;196;855;196;508.5;855;196;855;196;508.5;855;196;855;1;3;4;1;4
ansible;6;0.003532236;0.007062517;0.008542264;0.166380866;0.448512581;0.307445502;0.010421268;0.012226481;0.011323386;0.008925395;0.008987947;0.009054409;0.167847418;0.449305721;0.308575348;0.013354373;0.013812762;0.013583079;0.011724599;0.011787151;0.011853613;0.15360852;0.40528814;0.279447108;0.014635713;0.015055007;0.014844871;0.003532236;0.007062517;0.008542264;0.166380866;0.448512581;0.307445502;0.010421268;0.012226481;0.011323386;0.011724599;0.011787151;0.011853613;0.168488088;0.449926843;0.309206244;0.014635713;0.015055007;0.014844871;903.5;2283;2999;903.5;2999;49170;49170;18722;49170;49170;93544;93544;93544;93544;93544;1;3;4;1;4
ansible;7;0.002527941;0.005054492;0.007581043;0.094951901;0.404917741;0.249934265;0.005474194;0.008042437;0.006758316;0.007569925;0.00818975;0.008809575;0.096731883;0.405935032;0.251332902;0.008959667;0.009621184;0.009290426;0.009187585;0.009799071;0.010410558;0.097172153;0.406371967;0.251771504;0.00991442;0.010567598;0.010241009;0.002527941;0.005054492;0.007581043;0.094951901;0.404917741;0.249934265;0.005474194;0.008042437;0.006758316;0.009187585;0.009799071;0.010410558;0.097172153;0.406371967;0.251771504;0.00991442;0.010567598;0.010241009;909.5;2723.5;3305.5;909.5;3305.5;3029.5;3723.5;3828.5;3029.5;3828.5;81920;81920;81920;81920;81920;1;3;4;1;4
ansible;8;0.003760363;0.007516653;0.011277016;0.07900294;0.230993235;0.15499605;0.003760363;0.011277016;0.007516653;0.008987391;0.00905665;0.009129983;0.084631489;0.231828871;0.158229501;0.01074586;0.011948728;0.011346785;0.012000163;0.012069422;0.012138681;0.086597226;0.233786007;0.160189806;0.01333391;0.014526593;0.013928724;0.003760363;0.007516653;0.011277016;0.07900294;0.230993235;0.15499605;0.003760363;0.011277016;0.007516653;0.012000163;0.012069422;0.012138681;0.086597226;0.233786007;0.160189806;0.01333391;0.014526593;0.013928724;923;2206;2945.5;923;2945.5;923;2781.5;3382;923;3382;84032;84032;84032;84032;84032;1;3;4;1;4
ansible;9;0.302979078;0.651489539;1;0.302979078;1;0.651489539;0.302979078;1;0.651489539;0.302979078;0.651489539;1;0.302979078;1;0.651489539;0.302979078;1;0.651489539;0.302979078;0.651489539;1;0.302979078;1;0.651489539;0.302979078;1;0.651489539;0.302979078;0.651489539;1;0.302979078;1;0.651489539;0.302979078;1;0.651489539;0.302979078;0.651489539;1;0.302979078;1;0.651489539;0.302979078;1;0.651489539;107540;107540;107540;107540;107540;107540;107540;107540;107540;107540;107540;107540;107540;107540;107540;2.5;2.5;2.5;2.5;2.5
black;1;0.001456782;0.001942376;0.002589835;0.278326319;0.606426028;0.442349196;0.001456782;0.002589835;0.001942376;0.001456782;0.001942376;0.002589835;0.278326319;0.606426028;0.442349196;0.001456782;0.002589835;0.001942376;0.002104241;0.002589835;0.003237294;0.223454192;0.379761519;0.301580878;0.002104241;0.003237294;0.002589835;0.001456782;0.001942376;0.002589835;0.278326319;0.606426028;0.442349196;0.001456782;0.002589835;0.001942376;0.002104241;0.002589835;0.003237294;0.278542139;0.606641847;0.442565016;0.002104241;0.003237294;0.002589835;9;9;13;9;13;1751.5;1751.5;730.5;1751.5;1751.5;3398;3398;3398;3398;3398;1.5;1.5;4;1.5;4
black;11;0.074693788;0.084755031;0.094816273;0.155621172;0.180446194;0.168033683;0.124453193;0.148950131;0.136701662;0.075131234;0.084973753;0.094816273;0.155730534;0.180446194;0.168088364;0.124671916;0.148950131;0.136811024;0.075131234;0.084973753;0.094816273;0.155730534;0.180446194;0.168088364;0.124671916;0.148950131;0.136811024;0.074693788;0.084755031;0.094816273;0.155621172;0.180446194;0.168033683;0.124453193;0.148950131;0.136701662;0.075131234;0.084973753;0.094816273;0.155730534;0.180446194;0.168088364;0.124671916;0.148950131;0.136811024;341.5;343.5;343.5;341.5;343.5;796.5;796.5;796.5;796.5;796.5;911.5;911.5;911.5;911.5;911.5;1;3.5;3.5;1;3.5
black;12;0.515087719;0.757426901;1;0.515087719;1;0.757426901;0.515087719;1;0.757426901;0.515087719;0.757426901;1;0.515087719;1;0.757426901;0.515087719;1;0.757426901;0.515087719;0.757426901;1;0.515087719;1;0.757426901;0.515087719;1;0.757426901;0.515087719;0.757426901;1;0.515087719;1;0.757426901;0.515087719;1;0.757426901;0.515087719;0.757426901;1;0.515087719;1;0.757426901;0.515087719;1;0.757426901;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2.5;2.5;2.5;2.5;2.5
black;13;0.014913105;0.017261625;0.019610146;0.19637545;0.501996242;0.349185846;0.014913105;0.019610146;0.017261625;0.014913105;0.017261625;0.019610146;0.19637545;0.501996242;0.349185846;0.014913105;0.019610146;0.017261625;0.014913105;0.017261625;0.019610146;0.17218569;0.180483795;0.176256458;0.014913105;0.019610146;0.017261625;0.014913105;0.017261625;0.019610146;0.19637545;0.501996242;0.349185846;0.014913105;0.019610146;0.017261625;0.014913105;0.017261625;0.019610146;0.19637545;0.501996242;0.349185846;0.014913105;0.019610146;0.017261625;63.5;63.5;63.5;63.5;63.5;1222.5;1222.5;1068;1222.5;1222.5;1222.5;1222.5;1068;1222.5;1222.5;2.5;2.5;2.5;2.5;2.5
black;16;0.000608273;0.001094891;0.001581509;0.257238443;0.500790754;0.379014599;0.000608273;0.001581509;0.001094891;0.000608273;0.001094891;0.001581509;0.257238443;0.500790754;0.379014599;0.000608273;0.001581509;0.001094891;0.000608273;0.001094891;0.001581509;0.257238443;0.500790754;0.379014599;0.000608273;0.001581509;0.001094891;0.000608273;0.001094891;0.001581509;0.257238443;0.500790754;0.379014599;0.000608273;0.001581509;0.001094891;0.000608273;0.001094891;0.001581509;0.257238443;0.500790754;0.379014599;0.000608273;0.001581509;0.001094891;2.5;2.5;2.5;2.5;2.5;2112;2112;2112;2112;2112;2112;2112;2112;2112;2112;2.5;2.5;2.5;2.5;2.5
black;19;0.011375948;0.01209823;0.012820513;0.011375948;0.012820513;0.01209823;0.011375948;0.012820513;0.01209823;0.011375948;0.01209823;0.012820513;0.011375948;0.012820513;0.01209823;0.011375948;0.012820513;0.01209823;0.011375948;0.01209823;0.012820513;0.011375948;0.012820513;0.01209823;0.011375948;0.012820513;0.01209823;0.011375948;0.01209823;0.012820513;0.011375948;0.012820513;0.01209823;0.011375948;0.012820513;0.01209823;0.011375948;0.01209823;0.012820513;0.011375948;0.012820513;0.01209823;0.011375948;0.012820513;0.01209823;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;2.5;2.5;2.5;2.5;2.5
black;20;0.004934211;0.006396199;0.007858187;0.004934211;0.007858187;0.006396199;0.004934211;0.007858187;0.006396199;0.005665205;0.007127193;0.008589181;0.005665205;0.008589181;0.007127193;0.005665205;0.008589181;0.007127193;0.006396199;0.007858187;0.009320175;0.006396199;0.009320175;0.007858187;0.006396199;0.009320175;0.007858187;0.004934211;0.006396199;0.007858187;0.004934211;0.007858187;0.006396199;0.004934211;0.007858187;0.006396199;0.006396199;0.007858187;0.009320175;0.006396199;0.009320175;0.007858187;0.006396199;0.009320175;0.007858187;13.5;15.5;17.5;13.5;17.5;13.5;15.5;17.5;13.5;17.5;13.5;15.5;17.5;13.5;17.5;1;3;4;1;4
black;21;0.296746293;0.593286656;0.889827018;0.296746293;0.889827018;0.593286656;0.296746293;0.889827018;0.593286656;0.296746293;0.593286656;0.889827018;0.296746293;0.889827018;0.593286656;0.296746293;0.889827018;0.593286656;0.070016474;0.083196046;0.096787479;0.070016474;0.096787479;0.083196046;0.070016474;0.096787479;0.083196046;0.296746293;0.593286656;0.889827018;0.296746293;0.889827018;0.593286656;0.296746293;0.889827018;0.593286656;0.296746293;0.593286656;0.889827018;0.296746293;0.889827018;0.593286656;0.296746293;0.889827018;0.593286656;720.5;720.5;170;720.5;720.5;720.5;720.5;170;720.5;720.5;720.5;720.5;170;720.5;720.5;3;3;1;3;3
black;22;0.005373718;0.010258915;0.012457255;0.295973201;0.483578756;0.389608486;0.076872078;0.110119338;0.093370089;0.005373718;0.010258915;0.012457255;0.296060437;0.483603182;0.389695722;0.077046549;0.11016819;0.09354456;0.005862237;0.010747435;0.012945774;0.297780724;0.47368972;0.385581687;0.077130295;0.110251937;0.093628306;0.005373718;0.010258915;0.012457255;0.295973201;0.483578756;0.389608486;0.076872078;0.110119338;0.093370089;0.005862237;0.010747435;0.012945774;0.29610231;0.483645055;0.389737595;0.077130295;0.110251937;0.093628306;11;11;12;11;12;470;470;470;470;470;1182;1182;1182;1182;1182;1.5;1.5;4;1.5;4
black;3;0.474732571;0.737366286;1;0.474732571;1;0.737366286;0.474732571;1;0.737366286;0.474732571;0.737366286;1;0.474732571;1;0.737366286;0.474732571;1;0.737366286;0.474732571;0.737366286;1;0.474732571;1;0.737366286;0.474732571;1;0.737366286;0.474732571;0.737366286;1;0.474732571;1;0.737366286;0.474732571;1;0.737366286;0.474732571;0.737366286;1;0.474732571;1;0.737366286;0.474732571;1;0.737366286;2574;2574;2574;2574;2574;2574;2574;2574;2574;2574;2574;2574;2574;2574;2574;2.5;2.5;2.5;2.5;2.5
black;4;0.272587043;0.288453063;0.304539445;0.272587043;0.304539445;0.288453063;0.272587043;0.304539445;0.288453063;0.13287792;0.14874394;0.164830322;0.13287792;0.164830322;0.14874394;0.13287792;0.164830322;0.14874394;0.081754077;0.097620097;0.113706479;0.081754077;0.113706479;0.097620097;0.081754077;0.113706479;0.097620097;0.272587043;0.288453063;0.304539445;0.272587043;0.304539445;0.288453063;0.272587043;0.304539445;0.288453063;0.081754077;0.097620097;0.113706479;0.081754077;0.113706479;0.097620097;0.081754077;0.113706479;0.097620097;1237;603;371;1237;371;1237;603;371;1237;371;1237;603;371;1237;371;4;3;1;4;1
black;5;0.260571055;0.52103313;0.781495205;0.390747602;0.890747602;0.640747602;0.260571055;0.781495205;0.52103313;0.260571055;0.52103313;0.781495205;0.390747602;0.890747602;0.640747602;0.260571055;0.781495205;0.52103313;0.264167393;0.27005231;0.276155187;0.402326722;0.649874673;0.526073452;0.283729294;0.299749346;0.29168483;0.260571055;0.52103313;0.781495205;0.390747602;0.890747602;0.640747602;0.260571055;0.781495205;0.52103313;0.260571055;0.52103313;0.781495205;0.390747602;0.890747602;0.640747602;0.260571055;0.781495205;0.52103313;1195.5;1195.5;1212;1195.5;1195.5;2390;2390;2390;2390;2390;2390;2390;2390;2390;2390;2;2;5;2;2
black;7;0.046739372;0.047184509;0.047852215;0.053082573;0.055530826;0.054195415;0.046739372;0.047852215;0.047184509;0.047407078;0.047852215;0.04851992;0.053750278;0.056198531;0.05486312;0.047407078;0.04851992;0.047852215;0.047407078;0.047852215;0.04851992;0.053750278;0.056198531;0.05486312;0.047407078;0.04851992;0.047852215;0.046739372;0.047184509;0.047852215;0.053082573;0.055530826;0.054195415;0.046739372;0.047852215;0.047184509;0.047407078;0.047852215;0.04851992;0.053750278;0.056198531;0.05486312;0.047407078;0.04851992;0.047852215;210;213;213;210;213;267;270;270;267;270;267;270;270;267;270;1;3.5;3.5;1;3.5
black;8;0.008807135;0.009698997;0.010590858;0.179338536;0.340393906;0.25982906;0.008807135;0.010590858;0.009698997;0.008807135;0.009698997;0.010590858;0.179338536;0.340393906;0.25982906;0.008807135;0.010590858;0.009698997;0.010144928;0.011036789;0.011928651;0.180230398;0.341285767;0.260720922;0.010144928;0.011928651;0.011036789;0.008807135;0.009698997;0.010590858;0.179338536;0.340393906;0.25982906;0.008807135;0.010590858;0.009698997;0.010144928;0.011036789;0.011928651;0.180230398;0.341285767;0.260720922;0.010144928;0.011928651;0.011036789;39.5;39.5;45.5;39.5;45.5;39.5;39.5;45.5;39.5;45.5;2334;2334;2334;2334;2334;1.5;1.5;4;1.5;4
black;9;0.000224568;0.000224568;0.000449135;0.261845947;0.500224568;0.380979115;0.000224568;0.000449135;0.000224568;0.000224568;0.000224568;0.000449135;0.261845947;0.500224568;0.380979115;0.000224568;0.000449135;0.000224568;0.000449135;0.000449135;0.000673703;0.26195823;0.500336852;0.381091399;0.000449135;0.000673703;0.000449135;0.000224568;0.000224568;0.000449135;0.261845947;0.500224568;0.380979115;0.000224568;0.000449135;0.000224568;0.000449135;0.000449135;0.000673703;0.26195823;0.500336852;0.381091399;0.000449135;0.000673703;0.000449135;1;1;2;1;2;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;1.5;1.5;4;1.5;4
cookiecutter;1;0.016339869;0.01696234;0.017584812;0.016339869;0.017584812;0.01696234;0.016339869;0.017584812;0.01696234;0.016339869;0.01696234;0.017584812;0.016339869;0.017584812;0.01696234;0.016339869;0.017584812;0.01696234;0.01696234;0.017584812;0.018207283;0.01696234;0.018207283;0.017584812;0.01696234;0.018207283;0.017584812;0.016339869;0.01696234;0.017584812;0.016339869;0.017584812;0.01696234;0.016339869;0.017584812;0.01696234;0.01696234;0.017584812;0.018207283;0.01696234;0.018207283;0.017584812;0.01696234;0.018207283;0.017584812;52.5;52.5;54.5;52.5;54.5;52.5;52.5;54.5;52.5;54.5;52.5;52.5;54.5;52.5;54.5;1.5;1.5;4;1.5;4
cookiecutter;2;0.004110022;0.004110022;0.004426178;0.047686795;0.097323216;0.072452313;0.005796185;0.006955422;0.006323111;0.003161555;0.003161555;0.003477711;0.042022342;0.091711455;0.06678786;0.006481189;0.007745811;0.007008115;0.004742333;0.004742333;0.005058489;0.049820845;0.054721256;0.052244704;0.006428496;0.007587733;0.006955422;0.004110022;0.004110022;0.004426178;0.047686795;0.097323216;0.072452313;0.005796185;0.006955422;0.006323111;0.004742333;0.004742333;0.005058489;0.042997155;0.092633576;0.067762673;0.006428496;0.007587733;0.006955422;13;10;15;13;15;96.5;39.5;26.5;96.5;26.5;657;657;786.5;657;657;2;1;4;2;4
cookiecutter;3;0.354037267;0.677018634;1;0.354037267;1;0.677018634;0.354037267;1;0.677018634;0.354037267;0.677018634;1;0.354037267;1;0.677018634;0.354037267;1;0.677018634;0.354037267;0.677018634;1;0.354037267;1;0.677018634;0.354037267;1;0.677018634;0.354037267;0.677018634;1;0.354037267;1;0.677018634;0.354037267;1;0.677018634;0.354037267;0.677018634;1;0.354037267;1;0.677018634;0.354037267;1;0.677018634;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;2.5;2.5;2.5;2.5;2.5
cookiecutter;4;0.055072464;0.057971014;0.061352657;0.166156736;0.495303274;0.330622652;0.072524155;0.084963768;0.078562802;0.059903382;0.063768116;0.068115942;0.176570048;0.503784219;0.340123457;0.092391304;0.099637681;0.09589372;0.04057971;0.044444444;0.048792271;0.174932904;0.501663983;0.338217928;0.088707729;0.09486715;0.09160628;0.055072464;0.057971014;0.061352657;0.166156736;0.495303274;0.330622652;0.072524155;0.084963768;0.078562802;0.04057971;0.044444444;0.048792271;0.174932904;0.501663983;0.338217928;0.088707729;0.09486715;0.09160628;114;124;84;114;84;239;268.5;268.5;239;268.5;564;564;564;564;564;3;5;1;3;1
fastapi;1;0.007122586;0.007456458;0.007845974;0.11117955;0.728519452;0.419847789;0.087021277;0.448555137;0.26778473;0.007122586;0.007456458;0.007845974;0.11117955;0.728519452;0.419847789;0.087021277;0.448555137;0.26778473;0.007122586;0.007456458;0.007845974;0.118543551;0.705893255;0.412212411;0.101979404;0.402595675;0.252275367;0.007122586;0.007456458;0.007845974;0.11117955;0.728519452;0.419847789;0.087021277;0.448555137;0.26778473;0.007122586;0.007456458;0.007845974;0.11117955;0.728519452;0.419847789;0.087021277;0.448555137;0.26778473;128;128;128;128;128;2419;2419;2419;2419;2419;2419;2419;2419;2419;2419;2.5;2.5;2.5;2.5;2.5
fastapi;10;0.021382777;0.021528486;0.021674195;0.021382777;0.021674195;0.021528486;0.021382777;0.021674195;0.021528486;0.021601341;0.021747049;0.021892758;0.021601341;0.021892758;0.021747049;0.021601341;0.021892758;0.021747049;0.020945651;0.021091359;0.021237068;0.020945651;0.021237068;0.021091359;0.020945651;0.021237068;0.021091359;0.021382777;0.021528486;0.021674195;0.021382777;0.021674195;0.021528486;0.021382777;0.021674195;0.021528486;0.020945651;0.021091359;0.021237068;0.020945651;0.021237068;0.021091359;0.020945651;0.021237068;0.021091359;293.5;296.5;287.5;293.5;287.5;293.5;296.5;287.5;293.5;287.5;293.5;296.5;287.5;293.5;287.5;3;5;1;3;1
fastapi;11;0.015231788;0.017733628;0.020309051;0.020989698;0.025809419;0.023381163;0.015231788;0.020309051;0.017733628;0.016077999;0.018579838;0.021081678;0.021376012;0.02615894;0.023767476;0.016077999;0.021081678;0.018579838;0.017108168;0.019610007;0.022111847;0.021302428;0.026085357;0.023693893;0.017108168;0.022111847;0.019610007;0.015231788;0.017733628;0.020309051;0.020989698;0.025809419;0.023381163;0.015231788;0.020309051;0.017733628;0.017108168;0.019610007;0.022111847;0.021302428;0.026085357;0.023693893;0.017108168;0.022111847;0.019610007;207;218.5;232.5;207;232.5;363.5;362.5;346.5;363.5;346.5;363.5;362.5;346.5;363.5;346.5;1;3;4;1;4
fastapi;12;0.000164921;0.000247382;0.000412303;0.03166488;0.250309227;0.140945823;0.000164921;0.000412303;0.000247382;0.000164921;0.000247382;0.000412303;0.03166488;0.250309227;0.140945823;0.000164921;0.000412303;0.000247382;0.000164921;0.000247382;0.000412303;0.03166488;0.250309227;0.140945823;0.000164921;0.000412303;0.000247382;0.000164921;0.000247382;0.000412303;0.03166488;0.250309227;0.140945823;0.000164921;0.000412303;0.000247382;0.000164921;0.000247382;0.000412303;0.03166488;0.250309227;0.140945823;0.000164921;0.000412303;0.000247382;2;2;2;2;2;2;2;2;2;2;1530;1530;1530;1530;1530;2.5;2.5;2.5;2.5;2.5
fastapi;13;0.103429505;0.551660316;1;0.103429505;1;0.551660316;0.103429505;1;0.551660316;0.103429505;0.551660316;1;0.103429505;1;0.551660316;0.103429505;1;0.551660316;0.103429505;0.551660316;1;0.103429505;1;0.551660316;0.103429505;1;0.551660316;0.103429505;0.551660316;1;0.103429505;1;0.551660316;0.103429505;1;0.551660316;0.103429505;0.551660316;1;0.103429505;1;0.551660316;0.103429505;1;0.551660316;950;950;950;950;950;950;950;950;950;950;950;950;950;950;950;2.5;2.5;2.5;2.5;2.5
